stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
37162,160315,"Rua Lupionopolis, 487 - Sítio Cercado",524 - Bairro Novo B / C (Sentido Terminal Sítio Cercado) 547 - Bairro Novo C (Circular Sentido Terminal Sítio Cercado),-25.539895069709,-49.263025553173,,,0,,,
37163,160337,"Rua Deputado Pinheiro Júnior, 970 - Umbara",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Terminal Pinheirinho) 641 - Luiz Nichele (sentido Terminal Pinheirinho),-25.555609803155,-49.284331680483,,,0,,,
37164,160336,"Rua Deputado Pinheiro Júnior, 971 - Umbara",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Futurama) 641 - Luiz Nichele (sentido Luiz Nichele),-25.555636420958,-49.284429581112,,,0,,,
37166,160060,"Rua Deputado Pinheiro Júnior, 1296 - Umbara",641 - Luiz Nichele (sentido Terminal Pinherinho) 683 - Futurama / S. Cercado (Sentido S. Cercado),-25.558368343975,-49.283938736862,,,0,,,
37167,160061,"Rua Deputado Pinheiro Júnior, 1297 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele),-25.558334467543,-49.284040660805,,,0,,,
37168,160412,"Rua Bortolo Pelanda, 321 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho),-25.560059733646,-49.284142584747,,,0,,,
37169,160411,"Rua Bortolo Pelanda, 322 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele),-25.559955686044,-49.284135879225,,,0,,,
37170,160410,"Rua Bortolo Pelanda, 393 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho),-25.559831010937,-49.286344896754,,,0,,,
37171,120343,"Rua Domingos Antônio Moro, oposto ao nº 852 - Pilarzinho","Rua Domingos Antônio Moro, oposto ao nº 852 - Pilarzinho.",-25.381192448111,-49.290648282713,,,0,,,
37172,160408,"Rua Bortolo Pelanda, 696 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele),-25.560578760453,-49.289462746328,,,0,,,
37173,120610,"Rua Domingos Antônio Moro, 542 - Pilarzinho",171 - Primavera (Sentido Primavera),-25.380822892527,-49.290636212772,,,0,,,
37174,160409,"Rua Bortolo Pelanda, 697 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele),-25.560636833242,-49.289920733517,,,0,,,
37175,160273,"Rua Nicola Pellanda, 3957 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho) 643 - Umbará (sentido Terminal Pinheirinho) 794 - PQ. Lago Azul,-25.561172795366,-49.291316152758,,,0,,,
37176,160272,"Rua Nicola Pellanda, 3958 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele) 643 - Umbará (sentido Umbará) 794 - PQ. Lago Azul,-25.56146073791,-49.291365773624,,,0,,,
37177,160274,"Rua Nicola Pellanda, 4445 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele) 643 - Umbará (sentido Umbará) 794 - PQ. Lago Azul,-25.56562977802,-49.288625897116,,,0,,,
37178,160275,"Rua Nicola Pellanda, 4446 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho) 643 - Umbará (sentido Terminal Pinheirinho) 794 - PQ. Lago Azul,-25.565745918673,-49.28827318663,,,0,,,
37179,160276,"Rua Nicola Pellanda, 4459 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele) 643 - Umbará (sentido Umbará) 794 - PQ. Lago Azul,-25.566981115945,-49.287078262514,,,0,,,
37180,160277,"Rua Nicola Pellanda, 4534 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho) 643 - Umbará (sentido Terminal Pinheirinho) 794 - PQ. Lago Azul,-25.567050073693,-49.286799312777,,,0,,,
37181,120344,"Rua Domingos Antônio Moro, 885 - Pilarzinho",171 - Primavera (Sentido Nestor de Castro),-25.382826960716,-49.287928522772,,,0,,,
37182,120611,"Rua Domingos Antônio Moro, 886 - Pilarzinho",171 - Primavera (Sentido Primavera),-25.382738511007,-49.287888289636,,,0,,,
37183,160279,"Rua Nicola Pellanda, 4653 - Umbara",643 - Umbará (sentido Terminal Pinheirinho) 794 - PQ. Lago Azul,-25.568216300477,-49.284210981077,,,0,,,
37184,160278,"Rua Nicola Pellanda, 4652 - Umbara",643 - Umbará (sentido Umbará) 794 - PQ. Lago Azul,-25.568690530526,-49.283537746614,,,0,,,
37188,160405,"Rua Luíz Nichele, 869 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho),-25.569884565728,-49.289485545105,,,0,,,
37189,160404,"Rua Luíz Nichele, 870 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele),-25.569795043745,-49.289553941435,,,0,,,
37190,160403,"Rua Vereador Ângelo Burbelo, 2326 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele),-25.570918902707,-49.294773520178,,,0,,,
37191,160402,"Rua Vereador Ângelo Burbelo, 2325 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho),-25.570987858188,-49.294693053907,,,0,,,
37192,160400,"Rua Ângelo Gai, 30 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho),-25.572143159023,-49.295228154606,,,0,,,
37193,120553,"R. Alexandre Von Humboldt, 246 - Pilarzinho",169 - Jd. Kosmos (Sentido Nestor de Castro),-25.393647149496,-49.2869340675,,,0,,,
37194,160401,"Rua Ângelo Gai, 65 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele),-25.572429865462,-49.295330078548,,,0,,,
37195,120555,"R. Alexandre Von Humboldt, 474 - Pilarzinho",169 - Jd. Kosmos (Sentido Nestor de Castro),-25.392003090994,-49.287611325277,,,0,,,
37196,160396,"Rua Ângelo Gai, 809 - Umbara",641 - Luiz Nichele (sentido Pinheirinho),-25.579125535778,-49.294117720074,,,0,,,
37197,120556,"R. Alexandre Von Humboldt, 742 - Pilarzinho",169 - Jd. Kosmos (Sentido Jd. Kosmos),-25.390169280301,-49.288939401131,,,0,,,
37198,120558,"R. Alexandre Von Humboldt, 936 - Pilarzinho",169 - Jd. Kosmos (Sentido Jd. Kosmos),-25.388476711132,-49.289400741082,,,0,,,
37199,120561,"R. Alexandre Von Humboldt, 937 - Pilarzinho",169 - Jd. Kosmos (Sentido Nestor de Castro),-25.387900985994,-49.289890914779,,,0,,,
37200,160394,"Rua Ângelo Gai, 1059 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho),-25.581445646358,-49.293860228008,,,0,,,
37201,120560,"R. Alexandre Von Humboldt, 937 - Pilarzinho",169 - Jd. Kosmos (Sentido Jd. Kosmos),-25.387786107017,-49.289937182885,,,0,,,
37202,160395,"Rua Ângelo Gai, 1060 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele),-25.581370648701,-49.293943376488,,,0,,,
37203,120565,"R. Jorge Gava, 172 - Pilarzinho",169 - Jd. Kosmos (Sentido Nestor de Castro),-25.387105191723,-49.291974320631,,,0,,,
37204,160393,"Rua Ângelo Gai, 1278 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho),-25.582551251531,-49.295284480995,,,0,,,
37205,160392,"Rua Ângelo Gai, 1279 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele),-25.582597217389,-49.295477600044,,,0,,,
37206,160390,"Rua Ângelo Gai, 1568 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho),-25.58528256057,-49.295448095745,,,0,,,
37207,160391,"Rua Ângelo Gai, 1569 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele),-25.585159181258,-49.295523197598,,,0,,,
37208,160389,"Rua Ângelo Gai, 1869 - Umbara",641 - Luiz Nichele (sentido Luiz Nichele),-25.587716251975,-49.296547801441,,,0,,,
37209,160388,"Rua Ângelo Gai, 1868 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho),-25.587788826505,-49.296480746216,,,0,,,
37210,160386,"Rua Ângelo Gai, 2603 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho),-25.591340086409,-49.297990829891,,,0,,,
37212,160385,"Rua Ângelo Gai, 2731 - Umbara",641 - Luiz Nichele (sentido Terminal Pinheirinho),-25.59367931242,-49.297709197945,,,0,,,
37361,350038,"Rua Rondônia, 126 - Campo Pequeno - Colombo - PR",231 - Banestado / Califórnia (Sentido Banestado) 233 - Olaria,-25.372210377573,-49.206317249497,,,0,,,
37382,160360,"Rua La Salle, 849 - Pinheirinho",640 - Palmeira (sentido Terminal Pinheirinho),-25.534979228477,-49.289260239548,,,0,,,
37383,160361,"Rua La Salle, 850 - Pinheirinho",640 - Palmeira (sentido Palmeira),-25.534887260197,-49.289207936472,,,0,,,
37384,160359,"Rua La Salle, 321 - Pinheirinho",640 - Palmeira (sentido Terminal Pinheirinho),-25.534127309077,-49.292735041327,,,0,,,
37385,160358,"Rua La Salle, 320 - Pinheirinho",640 - Palmeira (sentido Palmeira),-25.534026869317,-49.292701513714,,,0,,,
37386,160356,"Rua Carlópolis, 117 - Pinheirinho",640 - Palmeira (sentido Terminal Pinheirinho),-25.534953816196,-49.294198186344,,,0,,,
37387,160357,"Rua Carlópolis, 116 - Pinheirinho",640 - Palmeira (sentido Palmeira),-25.534933244346,-49.294306815809,,,0,,,
37388,180229,"Rua Eduardo Sprada, 5197 - Campo Comprido",060 - Interbairros VI (Sentido Terminal Pinheirinho) 389 - Mad. Taruma / Augusta 820 - Augusta / V. Marqueto 823 - Augusta (Sentido Augusta) 825 - Vila Marqueto (Sentido Vila Marqueto) 826 - Campo Comprido / CIC (Sentido Terminal CIC),-25.450199360804,-49.354097278065,,,0,,,
37389,180230,"Rua Eduardo Sprada, 5531 - Campo Comprido",060 - Interbairros VI (Sentido Terminal Pinheirinho) 809 - Mad. Campo Comprido 820 - Augusta / V. Marqueto 823 - Augusta (Sentido Augusta) 825 - Vila Marqueto (Sentido Vila Marqueto) 826 - Campo Comprido / CIC (Sentido Terminal CIC) 829 - Univ.Positivo,-25.451067617835,-49.356932372993,,,0,,,
37390,160354,"Rua Nicola Pellanda, 2811 - Pinheirinho",640 - Palmeira (sentido Terminal Pinheirinho) 643 - Umbará (sentido Terminal Pinheirinho) 794 - PQ. Lago Azul,-25.553701775267,-49.293251366562,,,0,,,
37391,160355,"Rua Nicola Pellanda, 2860 - Pinheirinho",643 - Umbará (sentido Umbará) 794 - PQ. Lago Azul,-25.553654588396,-49.293381453699,,,0,,,
37392,160351,"Rua Faustino Raimundo Pellanda, 450 - Tatuquara",640 - Palmeira,-25.554184532182,-49.29533946628,,,0,,,
37394,160349,"Rua Faustino Raimundo Pellanda, 306 - Tatuquara",640 - Palmeira,-25.552347867678,-49.295445413536,,,0,,,
37396,160348,"Rua João Amadeu Pedro Bom, 307 - Tatuquara",640 - Palmeira,-25.55109195045,-49.295717657751,,,0,,,
37398,160344,"Rua João Amadeu Pedro Bom, 523 - Tatuquara",640 - Palmeira,-25.55118874608,-49.297864766068,,,0,,,
37400,180253,"Rua Salvador José Corrêa Coelho, 446 - Cidade Industrial",820 - Augusta / V. Marqueto 823 - Augusta (Sentido Terminal Campo Comprido),-25.452750787938,-49.356808991378,,,0,,,
37401,180233,Rua Maria Homan Wisniewski - Cidade Industrial,820 - Augusta / V. Marqueto 823 - Augusta (Sentido Terminal Campo Comprido - Sentido Augusta),-25.455893881815,-49.357598901933,,,0,,,
37402,180729,"Rua Leandro Dacheux do Nascimento Júnior, 937 - Cidade Industrial",820 - Augusta / V. Marqueto 823 - Augusta (Sentido Augusta),-25.453364125917,-49.356760711616,,,0,,,
37403,160339,"Rua Francisco Becker, 51 - Umbará",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Terminal Pinheirinho),-25.557041137955,-49.28386363501,,,0,,,
37404,160338,"Rua Francisco Becker, 51 - Umbará",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Futurama),-25.557096792689,-49.283830107397,,,0,,,
37405,160341,"Rua Pedro Picussa, 299 - Umbara",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Terminal Pinheirinho),-25.557107681655,-49.282218099779,,,0,,,
37406,160340,"Rua Pedro Picussa, 298 - Umbara",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Futurama),-25.557142768319,-49.282322705931,,,0,,,
37407,160342,"Rua Pedro Picussa, 1090- Umbara",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Terminal Pinheirinho),-25.559037432892,-49.28176614756,,,0,,,
37408,160343,"Rua Pedro Picussa, 509 - Umbara",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Futurama),-25.559155999666,-49.281810404009,,,0,,,
37409,160063,"Rua Deputado Pinheiro Júnior, 614 - Umbara",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Terminal Pinheirinho) 683 - Futurama / Sitio Cercado (Sentido Terminal Sitio Cercado),-25.560156553382,-49.283705384678,,,0,,,
37410,160062,"Rua Deputado Pinheiro Júnior, 615 - Umbara",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Futurama),-25.560244872716,-49.283804626411,,,0,,,
37411,160065,"Rua Deputado Pinheiro Júnior, 973 -Umbara",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Futurama),-25.563571318582,-49.283009351439,,,0,,,
37412,160064,"Rua Deputado Pinheiro Júnior, 974 -Umbara",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Terminal Pinheirinho) 683 - Futurama / Sitio Cercado (Sentido Terminal Sitio Cercado),-25.563614267179,-49.282835678405,,,0,,,
37413,160067,"Rua Deputado Pinheiro Júnior, 1102 - Umbara",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Terminal Pinheirinho) 683 - Futurama / Sitio Cercado (Sentido Terminal Sitio Cercado),-25.564659546593,-49.282541305965,,,0,,,
37414,160066,"Rua Deputado Pinheiro Júnior, 1103 - Umbara",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Futurama),-25.564669225064,-49.282639206594,,,0,,,
37415,160069,"Rua Deputado Pinheiro Júnior, 1408 - Umbara",528 - Boqueirão / Pinheirinho 639 - Futurama (sentido Terminal Pinheirinho) 683 - Futurama / Sitio Cercado (Ponto Final),-25.5671674541,-49.281746030993,,,0,,,
37416,180732,"Rua Leandro Dacheux do Nascimento Júnior, 91 - Cidade Industrial",820 - Augusta / V. Marqueto 823 - Augusta (Sentido Augusta),-25.45993990564,-49.352686436123,,,0,,,
37519,120612,"R. José Ribeiro de Cristo, 2-120 - Pilarzinho",167 - Fredolin Wolf (Ponto Final) 170 - Bracatinga 188 - Madrugueiro Pilarzinho / Uberaba (Sentido Pilarzinho),-25.38301,-49.29359,,,0,,,
37539,190617,"R. São Domingos, 922 - Pilarzinho",167 - Fredolin Wolf (Sentido Nestor de Castro) 168 - Raposo Tavares (Sentido Nestor de Castro),-25.394122730844,-49.295739883432,,,0,,,
37540,190618,"R. São Domingos, 961 - Pilarzinho",167 - Fredolin Wolf (Sentido Fredolin Wolf) 168 - Raposo Tavares (Sentido Raposo Tavares),-25.394135442047,-49.295629300594,,,0,,,
37541,190619,"R. Gardênio Scorzato, 1260 - Vista Alegre",167 - Fredolin Wolf (Sentido Fredolin Wolf) 168 - Raposo Tavares (Sentido Raposo Tavares),-25.395921211508,-49.294866093254,,,0,,,
37542,190620,"R. Gardênio Scorzato, 1111 - Pilarzinho",167 - Fredolin Wolf (Sentido Nestor de Castro) 168 - Raposo Tavares (Sentido Nestor de Castro),-25.3958990762,-49.294994402447,,,0,,,
37543,190621,"R. Gardênio Scorzato, 1206 - Vista Alegre",167 - Fredolin Wolf (Sentido Fredolin Wolf) 168 - Raposo Tavares (Sentido Raposo Tavares),-25.396957268986,-49.295742069941,,,0,,,
37545,190623,"R. Gardênio Scorzato, 882 - Pilarzinho",167 - Fredolin Wolf (Sentido Nestor de Castro) 168 - Raposo Tavares (Sentido Nestor de Castro),-25.39905,-49.29686,,,0,,,
37546,190624,"R. Gardênio Scorzato, 881 - Pilarzinho",167 - Fredolin Wolf (Sentido Fredolin Wolf) 168 - Raposo Tavares (Sentido Raposo Tavares),-25.398888193394,-49.296818921461,,,0,,,
37547,190625,"R. Gardênio Scorzato, 592 - Pilarzinho",167 - Fredolin Wolf (Sentido Nestor de Castro) 168 - Raposo Tavares (Sentido Nestor de Castro),-25.400765440649,-49.294860845404,,,0,,,
37548,190626,"R. Gardênio Scorzato, 591 - Pilarzinho",167 - Fredolin Wolf (Sentido Fredolin Wolf) 168 - Raposo Tavares (Sentido Raposo Tavares),-25.400767620794,-49.294717171793,,,0,,,
37549,190627,"R. Gardênio Scorzato, 332 - Pilarzinho",167 - Fredolin Wolf (Sentido Nestor de Castro) 168 - Raposo Tavares (Sentido Nestor de Castro),-25.402506365674,-49.29296524785,,,0,,,
37550,190628,"R. Gardênio Scorzato, 332 - Pilarzinho",167 - Fredolin Wolf (Sentido Fredolin Wolf) 168 - Raposo Tavares (Sentido Raposo Tavares),-25.40222,-49.29311,,,0,,,
37551,190629,"R. Gardênio Scorzato, 210 - Pilarzinho",167 - Fredolin Wolf (Sentido Nestor de Castro) 168 - Raposo Tavares (Sentido Nestor de Castro),-25.404071805673,-49.291960612268,,,0,,,
37552,190630,"R. Gardênio Scorzato, 107 - Vista Alegre",167 - Fredolin Wolf (Sentido Fredolin Wolf) 168 - Raposo Tavares (Sentido Raposo Tavares),-25.40443,-49.29136,,,0,,,
37558,190636,"R. Myltho Anselmo da Silva, 1336 - Mercês",160 - Jd. Mercês / Guanabara (Sentido Jd. Mercês) 167 - Fredolin Wolf (Sentido Fredolim Wolf) 168 - Raposo Tavares (Sentido Raposo Tavares),-25.418809380452,-49.289110612268,,,0,,,
37559,190637,"R. Myltho Anselmo da Silva, 1287 - Mercês",160 - Jd. Mercês / Guanabara (Sentido Guanabara) 167 - Fredolin Wolf (Sentido Nestor de Castro) 168 - Raposo Tavares (Sentido Nestor de Castro),-25.418921239142,-49.289150262566,,,0,,,
37560,110134,"R. Myltho Anselmo da Silva, 1160 - Mercês",160 - Jd. Mercês / Guanabara (Sentido Guanabara) 167 - Fredolin Wolf (Sentido Nestor de Castro) 168 - Raposo Tavares (Sentido Nestor de Castro),-25.419372732365,-49.28707160367,,,0,,,
37561,110202,"R. Myltho Anselmo da Silva, 1222 - Mercês",160 - Jd. Mercês / Guanabara (Sentido Jd. Mercês) 167 - Fredolin Wolf (Sentido Fredolim Wolf) 168 - Raposo Tavares (Sentido Raposo Tavares),-25.41915,-49.28761,,,0,,,
37562,110135,"R. Myltho Anselmo da Silva, 991 - Mercês",160 - Jd. Mercês / Guanabara (Sentido Guanabara) 167 - Fredolin Wolf (Sentido Nestor de Castro) 168 - Raposo Tavares (Sentido Nestor de Castro),-25.419747577463,-49.285307201223,,,0,,,
37563,110203,"R. Myltho Anselmo da Silva, 991 - Mercês",160 - Jd. Mercês / Guanabara (Sentido Jd. Mercês) 167 - Fredolin Wolf (Sentido Fredolim Wolf) 168 - Raposo Tavares (Sentido Raposo Tavares),-25.41963,-49.28528,,,0,,,
37564,110136,"R. Myltho Anselmo da Silva, 791 - Mercês",167 - Fredolin Wolf (Sentido Nestor de Castro) 168 - Raposo Tavares (Sentido Nestor de Castro),-25.42014997174,-49.283414635582,,,0,,,
37565,110204,"R. Cel. João Guilherme Guimarães, 178 - Mercês",167 - Fredolin Wolf (Sentido Fredolim Wolf) 168 - Raposo Tavares (Sentido Raposo Tavares) 160 - Jd. Mercês / Guanabara,-25.420448788738,-49.28440842576,,,0,,,
37566,110137,"Rua Visconde de Nacar, 132 - Centro",160 - Jd. Mercês / Guanabara (Sentido Guanabara) 167 - Fredolin Wolf (Sentido Nestor de Castro) 168 - Raposo Tavares (Sentido Nestor de Castro) 989 - Madrugueiro Santa Felicidade (Sentido Praça Rui Barbosa),-25.423419040233,-49.282409650297,,,0,,,
37567,110138,"Av. Manoel Ribas, 200 - São Francisco",160 - Jd. Mercês / Guanabara (Sentido Guanabara) 167 - Fredolin Wolf (Sentido Nestor de Castro) 168 - Raposo Tavares (Sentido Nestor de Castro) 989 - Madrugueiro Santa Felicidade (Sentido Praça Rui Barbosa),-25.425269379413,-49.281517201223,,,0,,,
37568,110139,"R. Visc. de Nacar, 549 - São Francisco",160 - Jardim Mercês / Guanabara (Sentido Guanabara) 167 - Fredolin Wolf (Sentido Nestor de Castro) 168 - Raposo Tavares (Sentido Nestor de Castro) 989 - Madrugueiro Santa Felicidade (Sentido Praça Rui Barbosa),-25.427651211189,-49.280378192625,,,0,,,
37573,190471,"Rua João Refo, 1315 - Santa Felicidade",916 - Pinheiros (Sentido Terminal Santa Felicidade) 917 - Jd. Ipê 928 - Passaúna / Jd. Ipê 989 - Madrugueiro Santa Felicidade (Sentido Santa Felicidade),-25.380522234007,-49.334224791473,,,0,,,
37574,190470,"Rua João Refo, 1316 - Santa Felicidade",916 - Pinheiros (Sentido Pinheiros) 958 - Pinheiros / José Culpi,-25.380024239685,-49.334018261379,,,0,,,
37742,160415,"Estrada do Ganchinho, 355 - Umbará",638 - Pinheirinho (sentido Terminal Pinheirinho) 642 - Ganchinho (sentido Terminal Pinheirinho),-25.547908540598,-49.290644259399,,,0,,,
37743,160414,"Estrada do Ganchinho, 350 - Umbará",638 - Pinheirinho (sentido Pinheirinho) 642 - Ganchinho (sentido Ganchinho),-25.548030748314,-49.290669740385,,,0,,,
37744,160417,"Estrada do Ganchinho, 680 - Umbará",638 - Pinheirinho (sentido Terminal Pinheirinho) 642 - Ganchinho (sentido Terminal Pinheirinho),-25.548007758753,-49.288084090895,,,0,,,
37745,160416,"Estrada do Ganchinho, 683 - Umbará",638 - Pinheirinho (sentido Pinheirinho) 642 - Ganchinho (sentido Ganchinho),-25.548127546416,-49.288179309314,,,0,,,
37746,160418,"Estrada do Ganchinho, 1110 - Umbará",638 - Pinheirinho (sentido Terminal Pinheirinho) 642 - Ganchinho (sentido Terminal Pinheirinho),-25.549100363006,-49.285003573841,,,0,,,
37747,160419,"Estrada do Ganchinho, 1105 - Umbará",638 - Pinheirinho (sentido Pinheirinho) 642 - Ganchinho (sentido Ganchinho),-25.549166911116,-49.285294593519,,,0,,,
37748,160421,"Rua Helena Grodzki, 386 - Umbará",638 - Pinheirinho (sentido Terminal Pinheirinho) 642 - Ganchinho (sentido Terminal Pinheirinho),-25.550777771923,-49.281539500899,,,0,,,
37749,160420,"Rua Helena Grodzki, 373 - Umbará",638 - Pinheirinho (sentido Pinheirinho) 642 - Ganchinho (sentido Ganchinho),-25.550764054671,-49.281818450636,,,0,,,
37750,160425,"Rua Helena Grodzki, 170 - Umbará",638 - Pinheirinho (sentido Terminal Pinheirinho) 642 - Ganchinho (sentido Terminal Pinheirinho),-25.553724763735,-49.276790314562,,,0,,,
37751,160424,"Rua Helena Grodzki, 163 - Umbará",638 - Pinheirinho (sentido Pinheirinho) 642 - Ganchinho (sentido ganchinho),-25.55386511429,-49.276813448614,,,0,,,
37752,160734,"Rua Helena Grodzki, 2672 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Terminal Pinheirinho),-25.555845733472,-49.27348885054,,,0,,,
37753,160733,"Rua Helena Grodzki, 2673 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Ganchinho) 683 - Futurama / S. Cercado (Sentido Futurama),-25.555882030402,-49.273661853022,,,0,,,
37754,160732,"Rua Helena Grodzki, 2536 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Terminal Pinheirinho),-25.55766661593,-49.271141917652,,,0,,,
37755,160731,"Rua Helena Grodzki, 2871 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Ganchinho) 683 - Futurama / S. Cercado (Sentido Futurama),-25.557729529647,-49.271195561832,,,0,,,
37756,160730,"Rua Helena Grodzki, 3006 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Terminal Pinheirinho),-25.559338657708,-49.269394458479,,,0,,,
37757,160729,"Rua Helena Grodzki, 3005 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Ganchinho) 683 - Futurama / S. Cercado (Sentido Futurama),-25.559417298751,-49.269481630272,,,0,,,
37758,160728,"R. Helena Grodzki, 3178 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Terminal Pinheirinho),-25.56130103877,-49.268245131916,,,0,,,
37759,160727,"Estr. do Ganchinho, 2959 - Sítio Cercado, Curitiba - PR, 81935-006","Estr. do Ganchinho, 2959 - Sítio Cercado",-25.560581785077,-49.26882046575,,,0,,,
37760,170207,"Rua Orestes Códega, 1555 - Pinheirinho",623 - Parque Industrial (Sentido Terminal Capão Raso),-25.51795102767,-49.310851569052,,,0,,,
37761,170206,"Rua Orestes Códega, 1424 - Pinheirinho",623 - Parque Industrial (Sentido Terminal Capão Raso),-25.51851017584,-49.308886850948,,,0,,,
37762,160726,"R. Helena Grodzki, 3379 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Terminal Pinheirinho),-25.563025052325,-49.266728342718,,,0,,,
37763,160725,"R. Helena Grodzki, 3380 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Ganchinho),-25.563089173052,-49.266847701019,,,0,,,
37764,160724,"R. Helena Grodzki, 3665 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Terminal Pinheirinho),-25.564671613333,-49.264620126432,,,0,,,
37765,170205,"Rua Orestes Códega, 1425 - Pinheirinho",623 - Parque Industrial (Sentido Parque Industrial),-25.51841698466,-49.308780903692,,,0,,,
37766,160723,"R. Helena Grodzki, 3664 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Ganchinho),-25.564755090107,-49.264712662643,,,0,,,
37768,160722,"R. Helena Grodzki, 3866 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Terminal Pinheirinho),-25.566414330139,-49.263631061858,,,0,,,
37769,160721,"R. Helena Grodzki, 3867 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Ganchinho),-25.566293955861,-49.263820828146,,,0,,,
37770,160720,"R. Helena Grodzki, 4229 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Terminal Pinheirinho),-25.568455835277,-49.26262590403,,,0,,,
37771,160719,"R. Helena Grodzki, 4030 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Ganchinho),-25.568315501816,-49.26282841081,,,0,,,
37772,170199,"Rua Laudelino Ferreira Lopes, 2926 - Novo Mundo",623 - Parque Industrial (Sentido Terminal Capão Raso),-25.518120466785,-49.304260040398,,,0,,,
37773,160718,"R. Helena Grodzki, 4582 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Terminal Pinheirinho),-25.572215440564,-49.261504976736,,,0,,,
37774,160717,"R. Helena Grodzki, 4495 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Ganchinho),-25.57253148277,-49.261602641291,,,0,,,
37775,160716,"R. Helena Grodzki, 4937 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Terminal Pinheirinho),-25.575963435705,-49.263342053837,,,0,,,
37776,160715,"R. Helena Grodzki, 4938 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Ganchinho),-25.575923515775,-49.263468117661,,,0,,,
37777,160714,"R. Helena Grodzki, 5645 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Terminal Pinheirinho),-25.577723528494,-49.264958084768,,,0,,,
37778,160713,"R. Helena Grodzki, 5646 - Umbara (Estrada do Ganchinho)",642 - Ganchinho (sentido Ganchinho),-25.577718689786,-49.265050620979,,,0,,,
37779,170200,"Rua Laudelino Ferreira Lopes, 2925 - Novo Mundo",623 - Parque Industrial (Sentido Parque Industrial),-25.518189452641,-49.304379398699,,,0,,,
37780,160712,Estr. do Ganchinho 5959 - Umbara (Estrada do Ganchinho),642 - Ganchinho (sentido Terminal Pinheirinho),-25.579444886306,-49.266657264179,,,0,,,
